uri,url,error
http://data.bibliotheken.nl/doc/nbt/p304866008,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C788386,empty graph
http://data.bibliotheken.nl/doc/nbt/p304867535,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C788448,empty graph
http://data.bibliotheken.nl/doc/nbt/p304987603,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C788411,empty graph
http://data.bibliotheken.nl/doc/nbt/p305036750,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C791445,empty graph
http://data.bibliotheken.nl/doc/nbt/p305056840,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C883535,empty graph
http://data.bibliotheken.nl/doc/nbt/p305395165,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C790921,empty graph
http://data.bibliotheken.nl/doc/nbt/p305410733,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C791440,empty graph
http://data.bibliotheken.nl/doc/nbt/p305646389,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C791857,empty graph
http://data.bibliotheken.nl/doc/nbt/p306115956,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C794991,empty graph
http://data.bibliotheken.nl/doc/nbt/p306225298,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C797045,empty graph
http://data.bibliotheken.nl/doc/nbt/p307083462,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C798876,empty graph
http://data.bibliotheken.nl/doc/nbt/p307089460,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C799376,empty graph
http://data.bibliotheken.nl/doc/nbt/p307906051,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C801708,empty graph
http://data.bibliotheken.nl/doc/nbt/p30815925X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C802651,empty graph
http://data.bibliotheken.nl/doc/nbt/p30817366X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C803954,empty graph
http://data.bibliotheken.nl/doc/nbt/p30820185X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C802653,empty graph
http://data.bibliotheken.nl/doc/nbt/p309552435,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C808597,empty graph
http://data.bibliotheken.nl/doc/nbt/p310286565,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C807806,empty graph
http://data.bibliotheken.nl/doc/nbt/p310477662,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C809704,empty graph
http://data.bibliotheken.nl/doc/nbt/p310696631,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C811521,empty graph
http://data.bibliotheken.nl/doc/nbt/p310699142,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C811472,empty graph
http://data.bibliotheken.nl/doc/nbt/p310702461,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C811464,empty graph
http://data.bibliotheken.nl/doc/nbt/p310735351,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C814470,empty graph
http://data.bibliotheken.nl/doc/nbt/p310797195,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C855988,empty graph
http://data.bibliotheken.nl/doc/nbt/p310803594,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C811522,empty graph
http://data.bibliotheken.nl/doc/nbt/p310870364,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C814652,empty graph
http://data.bibliotheken.nl/doc/nbt/p310925800,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C855699,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p310925800,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C855699,empty graph
http://data.bibliotheken.nl/doc/nbt/p311388299,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C814656,empty graph
http://data.bibliotheken.nl/doc/nbt/p311432026,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C814655,empty graph
http://data.bibliotheken.nl/doc/nbt/p311447643,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C814802,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p311447643,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C814802,empty graph
http://data.bibliotheken.nl/doc/nbt/p311759521,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C815148,empty graph
http://data.bibliotheken.nl/doc/nbt/p311759769,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C815144,empty graph
http://data.bibliotheken.nl/doc/nbt/p311817882,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C855991,empty graph
http://data.bibliotheken.nl/doc/nbt/p312827660,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C856357,empty graph
http://data.bibliotheken.nl/doc/nbt/p313059306,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C875014,empty graph
http://data.bibliotheken.nl/doc/nbt/p313979448,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C873450,empty graph
http://data.bibliotheken.nl/doc/nbt/p314071032,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C874238,empty graph
http://data.bibliotheken.nl/doc/nbt/p314577270,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C878437,empty graph
http://data.bibliotheken.nl/doc/nbt/p314592997,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C878433,empty graph
http://data.bibliotheken.nl/doc/nbt/p314626913,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C878474,empty graph
http://data.bibliotheken.nl/doc/nbt/p314775382,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C882096,empty graph
http://data.bibliotheken.nl/doc/nbt/p314853618,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C890318,empty graph
http://data.bibliotheken.nl/doc/nbt/p314916393,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C881793,empty graph
http://data.bibliotheken.nl/doc/nbt/p314950893,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C880775,empty graph
http://data.bibliotheken.nl/doc/nbt/p314953183,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C881788,empty graph
http://data.bibliotheken.nl/doc/nbt/p314953337,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C881790,empty graph
http://data.bibliotheken.nl/doc/nbt/p314953590,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C881800,empty graph
http://data.bibliotheken.nl/doc/nbt/p314983120,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C882515,empty graph
http://data.bibliotheken.nl/doc/nbt/p315142294,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C883536,empty graph
http://data.bibliotheken.nl/doc/nbt/p315186542,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C884501,empty graph
http://data.bibliotheken.nl/doc/nbt/p315249889,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C886495,empty graph
http://data.bibliotheken.nl/doc/nbt/p315251824,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C886024,empty graph
http://data.bibliotheken.nl/doc/nbt/p315476931,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C887993,empty graph
http://data.bibliotheken.nl/doc/nbt/p315559551,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C887480,empty graph
http://data.bibliotheken.nl/doc/nbt/p315576898,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C887992,empty graph
http://data.bibliotheken.nl/doc/nbt/p315751282,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C888868,empty graph
http://data.bibliotheken.nl/doc/nbt/p315751789,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C888867,empty graph
http://data.bibliotheken.nl/doc/nbt/p315942916,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C897757,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p315942916,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C897757,empty graph
http://data.bibliotheken.nl/doc/nbt/p315963328,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C893308,empty graph
http://data.bibliotheken.nl/doc/nbt/p316063851,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C892157,empty graph
http://data.bibliotheken.nl/doc/nbt/p316124133,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C892159,empty graph
http://data.bibliotheken.nl/doc/nbt/p317195123,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C896149,empty graph
http://data.bibliotheken.nl/doc/nbt/p31727015X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C897732,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p31727015X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C897732,empty graph
http://data.bibliotheken.nl/doc/nbt/p317288520,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C897313,empty graph
http://data.bibliotheken.nl/doc/nbt/p317324306,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C899330,empty graph
http://data.bibliotheken.nl/doc/nbt/p317350471,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C897314,empty graph
http://data.bibliotheken.nl/doc/nbt/p317565109,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C899350,empty graph
http://data.bibliotheken.nl/doc/nbt/p317629972,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C899331,empty graph
http://data.bibliotheken.nl/doc/nbt/p317655906,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C904359,empty graph
http://data.bibliotheken.nl/doc/nbt/p317730371,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C900964,empty graph
http://data.bibliotheken.nl/doc/nbt/p317799444,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C902680,empty graph
http://data.bibliotheken.nl/doc/nbt/p317854461,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C901580,empty graph
http://data.bibliotheken.nl/doc/nbt/p317857924,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C902679,empty graph
http://data.bibliotheken.nl/doc/nbt/p318185814,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C957782,empty graph
http://data.bibliotheken.nl/doc/nbt/p318203588,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C975617,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p318203588,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C975617,empty graph
http://data.bibliotheken.nl/doc/nbt/p318219875,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C910523,empty graph
http://data.bibliotheken.nl/doc/nbt/p318220059,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C907559,empty graph
http://data.bibliotheken.nl/doc/nbt/p31822447X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C904361,empty graph
http://data.bibliotheken.nl/doc/nbt/p318224488,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C909919,empty graph
http://data.bibliotheken.nl/doc/nbt/p318224496,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C905678,empty graph
http://data.bibliotheken.nl/doc/nbt/p318225883,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C914225,empty graph
http://data.bibliotheken.nl/doc/nbt/p318227592,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C910525,empty graph
http://data.bibliotheken.nl/doc/nbt/p318235811,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C905736,empty graph
http://data.bibliotheken.nl/doc/nbt/p31823582X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C927026,empty graph
http://data.bibliotheken.nl/doc/nbt/p318235854,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C910522,empty graph
http://data.bibliotheken.nl/doc/nbt/p318235870,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C914937,empty graph
http://data.bibliotheken.nl/doc/nbt/p318235897,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C905737,empty graph
http://data.bibliotheken.nl/doc/nbt/p318235900,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C911798,empty graph
http://data.bibliotheken.nl/doc/nbt/p318600277,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C905674,empty graph
http://data.bibliotheken.nl/doc/nbt/p318719762,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C905738,empty graph
http://data.bibliotheken.nl/doc/nbt/p318731851,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C906242,empty graph
http://data.bibliotheken.nl/doc/nbt/p318770296,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C907555,empty graph
http://data.bibliotheken.nl/doc/nbt/p318829215,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C908055,empty graph
http://data.bibliotheken.nl/doc/nbt/p318829223,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C916045,empty graph
http://data.bibliotheken.nl/doc/nbt/p318829312,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C925546,empty graph
http://data.bibliotheken.nl/doc/nbt/p318845687,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C912311,empty graph
http://data.bibliotheken.nl/doc/nbt/p318846241,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C913081,empty graph
http://data.bibliotheken.nl/doc/nbt/p318860031,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C918692,empty graph
http://data.bibliotheken.nl/doc/nbt/p318891336,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C908057,empty graph
http://data.bibliotheken.nl/doc/nbt/p318912910,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C911800,empty graph
http://data.bibliotheken.nl/doc/nbt/p318912929,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C912312,empty graph
http://data.bibliotheken.nl/doc/nbt/p32043706X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C922115,empty graph
http://data.bibliotheken.nl/doc/nbt/p32049439X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C936007,empty graph
http://data.bibliotheken.nl/doc/nbt/p320494489,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C926842,empty graph
http://data.bibliotheken.nl/doc/nbt/p320494497,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C930865,empty graph
http://data.bibliotheken.nl/doc/nbt/p320494500,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C954498,empty graph
http://data.bibliotheken.nl/doc/nbt/p320494527,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C931872,empty graph
http://data.bibliotheken.nl/doc/nbt/p320494551,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C922116,empty graph
http://data.bibliotheken.nl/doc/nbt/p32054902X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C930868,empty graph
http://data.bibliotheken.nl/doc/nbt/p320817636,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C914245,empty graph
http://data.bibliotheken.nl/doc/nbt/p320817946,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C914248,empty graph
http://data.bibliotheken.nl/doc/nbt/p320818624,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C914224,empty graph
http://data.bibliotheken.nl/doc/nbt/p321235258,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C919310,empty graph
http://data.bibliotheken.nl/doc/nbt/p321467760,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C920345,empty graph
http://data.bibliotheken.nl/doc/nbt/p321865707,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C923712,empty graph
http://data.bibliotheken.nl/doc/nbt/p322076404,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C922784,empty graph
http://data.bibliotheken.nl/doc/nbt/p322256674,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C943810,empty graph
http://data.bibliotheken.nl/doc/nbt/p322256704,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C945360,empty graph
http://data.bibliotheken.nl/doc/nbt/p322258758,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C948163,empty graph
http://data.bibliotheken.nl/doc/nbt/p322258774,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C941863,empty graph
http://data.bibliotheken.nl/doc/nbt/p322623944,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C939752,empty graph
http://data.bibliotheken.nl/doc/nbt/p322876303,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C934902,empty graph
http://data.bibliotheken.nl/doc/nbt/p322876311,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C948226,empty graph
http://data.bibliotheken.nl/doc/nbt/p32287646X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C943811,empty graph
http://data.bibliotheken.nl/doc/nbt/p322953545,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C934898,empty graph
http://data.bibliotheken.nl/doc/nbt/p323492525,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1048782,empty graph
http://data.bibliotheken.nl/doc/nbt/p323862977,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C934319,empty graph
http://data.bibliotheken.nl/doc/nbt/p324534302,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C941392,empty graph
http://data.bibliotheken.nl/doc/nbt/p325658773,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C943711,empty graph
http://data.bibliotheken.nl/doc/nbt/p325794618,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C946222,empty graph
http://data.bibliotheken.nl/doc/nbt/p325794677,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C946226,empty graph
http://data.bibliotheken.nl/doc/nbt/p325794685,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C952781,empty graph
http://data.bibliotheken.nl/doc/nbt/p325794715,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C951388,empty graph
http://data.bibliotheken.nl/doc/nbt/p325812551,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C966355,empty graph
http://data.bibliotheken.nl/doc/nbt/p325830312,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C958226,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p325830312,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C958226,empty graph
http://data.bibliotheken.nl/doc/nbt/p326058060,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C941902,empty graph
http://data.bibliotheken.nl/doc/nbt/p326189386,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C944430,empty graph
http://data.bibliotheken.nl/doc/nbt/p326455477,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C948165,empty graph
http://data.bibliotheken.nl/doc/nbt/p326701419,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C946173,empty graph
http://data.bibliotheken.nl/doc/nbt/p327002301,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C973083,empty graph
http://data.bibliotheken.nl/doc/nbt/p327098724,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C956454,empty graph
http://data.bibliotheken.nl/doc/nbt/p327199113,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C951307,empty graph
http://data.bibliotheken.nl/doc/nbt/p32757349X,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C954540,empty graph
http://data.bibliotheken.nl/doc/nbt/p327601663,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C965045,empty graph
http://data.bibliotheken.nl/doc/nbt/p327601698,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C970817,empty graph
http://data.bibliotheken.nl/doc/nbt/p327601736,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C971722,empty graph
http://data.bibliotheken.nl/doc/nbt/p327620447,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C1044213,empty graph
http://data.bibliotheken.nl/doc/nbt/p327624078,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C988280,empty graph
http://data.bibliotheken.nl/doc/nbt/p327838906,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C954517,empty graph
http://data.bibliotheken.nl/doc/nbt/p327964189,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C978909,HTTP Error 500: Internal Server Error
http://data.bibliotheken.nl/doc/nbt/p327964189,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C978909,empty graph
http://data.bibliotheken.nl/doc/nbt/p328430331,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C959724,empty graph
http://data.bibliotheken.nl/doc/nbt/p328878898,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C965765,empty graph
http://data.bibliotheken.nl/doc/nbt/p328985120,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C965080,empty graph
http://data.bibliotheken.nl/doc/nbt/p329037722,https://zoeken.oba.nl/detail/?itemid=%7Coba-catalogus%7C971723,empty graph
